stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
10940,5295,בן זכאי / ריב''ל, רחוב:רבי יוחנן בן זכאי 7 עיר: בית שמש רציף:   קומה:  ,31.722763,34.992949,0,,2610
10941,5296,ריב''ל/בן זכאי, רחוב:ריב''ל 46 עיר: בית שמש רציף:   קומה:  ,31.723558,34.989909,0,,2610
10942,5297,ריב''ל/בן זכאי, רחוב:ריב''ל 39 עיר: בית שמש רציף:   קומה:  ,31.723449,34.990020,0,,2610
10943,5298,רבי יוחנן בן זכאי/שד.נהר הירדן, רחוב:רבי יוחנן בן זכאי 10 עיר: בית שמש רציף:   קומה:  ,31.722875,34.992889,0,,2610
10944,5299,ריב''ל/נהר הירדן, רחוב:ריב''ל 18 עיר: בית שמש רציף:   קומה:  ,31.724046,34.992670,0,,2610
10946,5301,ריב''ל/נהר הירדן, רחוב:ריב''ל 17 עיר: בית שמש רציף:   קומה:  ,31.723899,34.992570,0,,2610
10947,5302,נהר הירדן/ רבי לויטס, רחוב:שדרות נהר הירדן  עיר: בית שמש רציף:   קומה:  ,31.727211,34.994471,0,,2610
10948,5303,שד' נהר הירדן - קופ''ח, רחוב:שדרות נהר הירדן 33 עיר: בית שמש רציף:   קומה:  ,31.729635,34.994148,0,,2610
10949,5304,שד.הרב הרצוג/שד.לוי אשכול, רחוב:שדרות הרב הרצוג  עיר: בית שמש רציף:   קומה:  ,31.735810,34.996360,0,,2610
10950,5305,הרקפת / הנורית, רחוב:הרקפת 10 עיר: בית שמש רציף:   קומה:  ,31.737522,34.979993,0,,2610
10951,5306,שד. הדקל/הנורית, רחוב:שדרות הדקל  עיר: בית שמש רציף:   קומה:  ,31.738735,34.982179,0,,2610
10952,5307,הדקל /בן אליעזר, רחוב:שדרות הדקל 17 עיר: בית שמש רציף:   קומה:  ,31.739450,34.982433,0,,2610
10953,5308,הדקל / רשי, רחוב:שדרות הדקל 5 עיר: בית שמש רציף:   קומה:  ,31.741733,34.980752,0,,2610
10954,5309,שד.הדקל/הרקפת, רחוב:שדרות הדקל  עיר: בית שמש רציף:   קומה:  ,31.741080,34.981667,0,,2610
10955,5310,רש''י/דוד רזיאל, רחוב:רש''י 33 עיר: בית שמש רציף:   קומה:  ,31.742129,34.981919,0,,2610
10956,5311,הדקל / בן זאב, רחוב:שדרות הדקל 1 עיר: בית שמש רציף:   קומה:  ,31.743881,34.980888,0,,2610
10957,5312,בן זאב / הדקל, רחוב:שדרות יהודה בן זאב  עיר: בית שמש רציף:   קומה:  ,31.744020,34.982127,0,,2610
10958,5313,רש''י/בן אליעזר, רחוב:רש''י 27 עיר: בית שמש רציף:   קומה:  ,31.742099,34.984125,0,,2610
10959,5314,הרצוג / נהר הדן, רחוב:שדרות הרב הרצוג  עיר: בית שמש רציף:   קומה:  ,31.737850,34.987085,0,,2610
10960,5315,הרצוג / נהר דן, רחוב:שדרות הרב הרצוג 47 עיר: בית שמש רציף:   קומה:  ,31.737588,34.988476,0,,2610
10961,5316,רש''י/בן אליעזר, רחוב:רש''י 25 עיר: בית שמש רציף:   קומה:  ,31.741815,34.985087,0,,2610
10962,5317,שד.יהודה בן זאב/דוד רזיאל, רחוב:שדרות יהודה בן זאב  עיר: בית שמש רציף:   קומה:  ,31.743205,34.985414,0,,2610
10963,5318,רש''י/שבטי ישראל, רחוב:רש''י  עיר: בית שמש רציף:   קומה:  ,31.741276,34.988376,0,,2610
10964,5319,רש''י /שבטי ישראל, רחוב:רש''י 15 עיר: בית שמש רציף:   קומה:  ,31.741450,34.987896,0,,2610
10965,5320,שדרות בן גוריון/שדרות הדקל, רחוב:שדרות יהודה בן זאב  עיר: בית שמש רציף:   קומה:  ,31.744217,34.982176,0,,2610
10966,5321,הנשיא / מנוח, רחוב:הנשיא 34 עיר: בית שמש רציף:   קומה:  ,31.747502,34.980724,0,,2610
10967,5322,הנשיא/מנוח, רחוב:הנשיא 43 עיר: בית שמש רציף:   קומה:  ,31.747408,34.980725,0,,2610
10968,5323,בית ספר שפות ותרבויות/הגפן, רחוב:הגפן  עיר: בית שמש רציף:   קומה:  ,31.746236,34.984528,0,,2610
10969,5324,הנשיא/סמטת האלון, רחוב:הנשיא 20 עיר: בית שמש רציף:   קומה:  ,31.747493,34.982946,0,,2610
10970,5325,הנשיא/סמטת הרימון, רחוב:הנשיא 25 עיר: בית שמש רציף:   קומה:  ,31.747437,34.983152,0,,2610
10971,5326,בית ספר שפות ותרבויות/הגפן, רחוב:הגפן  עיר: בית שמש רציף:   קומה:  ,31.746322,34.984311,0,,2610
10972,5327,השבעה/ביאליק, רחוב:השבעה 30 עיר: בית שמש רציף:   קומה:  ,31.750328,34.980595,0,,2610
10973,5328,השבעה/בני דן, רחוב:השבעה 21 עיר: בית שמש רציף:   קומה:  ,31.750243,34.981843,0,,2610
10974,5329,אצ''ל/ביאליק, רחוב:ביאליק 40 עיר: בית שמש רציף:   קומה:  ,31.750899,34.981402,0,,2610
10975,5330,אצ''ל/ביאליק, רחוב:ביאליק 33 עיר: בית שמש רציף:   קומה:  ,31.751000,34.981644,0,,2610
10976,5331,השבעה/הרב יוסף בוסקילה, רחוב:השבעה 9 עיר: בית שמש רציף:   קומה:  ,31.749906,34.983974,0,,2610
10977,5332,הגפן / אלנקווה, רחוב:הגפן 23 עיר: בית שמש רציף:   קומה:  ,31.746300,34.987184,0,,2610
10978,5333,הגפן / אלנקווה, רחוב:הגפן 18 עיר: בית שמש רציף:   קומה:  ,31.746398,34.987439,0,,2610
10979,5334,כיכר נוימן, רחוב:השבעה 6 עיר: בית שמש רציף:   קומה:  ,31.749578,34.985261,0,,2610
10980,5335,כיכר נוימן, רחוב:כיכר נוימן  עיר: בית שמש רציף:   קומה:  ,31.749161,34.986193,0,,2610
10981,5336,השבעה / נוימן, רחוב:השבעה 4 עיר: בית שמש רציף:   קומה:  ,31.749576,34.985708,0,,2610
10982,5337,ביאליק/בן גרא, רחוב:ביאליק 7 עיר: בית שמש רציף:   קומה:  ,31.751951,34.984938,0,,2610
10983,5338,ביאליק/גור אריה, רחוב:ביאליק 4 עיר: בית שמש רציף:   קומה:  ,31.751688,34.985963,0,,2610
10984,5339,בן צבי/דליה, רחוב:בן צבי 6 עיר: בית שמש רציף:   קומה:  ,31.748462,34.986633,0,,2610
10985,5341,מעפילי אגוז/ראובן, רחוב:מעפילי אגוז 20 עיר: בית שמש רציף:   קומה:  ,31.738001,34.992063,0,,2610
10986,5342,בן זאב / מנדלר, רחוב:שדרות יהודה בן זאב  עיר: בית שמש רציף:   קומה:  ,31.742697,34.989593,0,,2610
10987,5343,בן זאב / מנדלר, רחוב:שדרות יהודה בן זאב  עיר: בית שמש רציף:   קומה:  ,31.742899,34.989495,0,,2610
10988,5344,חזון איש/ בית ישראל, רחוב:חזון אי''ש 5 עיר: בית שמש רציף:   קומה:  ,31.740296,34.992388,0,,2610
10990,5346,שדרות הרב הרצוג/שדרות נהר הירדן, רחוב:שדרות הרב הרצוג 31 עיר: בית שמש רציף:   קומה:  ,31.736614,34.993204,0,,2610
10991,5347,חזון איש/אור חיים, רחוב:חזון אי''ש 30 עיר: בית שמש רציף:   קומה:  ,31.737721,34.993953,0,,2610
10992,5348,חזון איש/ברכת אברהם, רחוב:חזון אי''ש  עיר: בית שמש רציף:   קומה:  ,31.738631,34.992956,0,,2610
10993,5349,אור שמח/מנחת יצחק, רחוב:אור שמח 7 עיר: בית שמש רציף:   קומה:  ,31.739158,34.993968,0,,2610
10994,5350,אור שמח/מנחת יצחק, רחוב:אור שמח 8 עיר: בית שמש רציף:   קומה:  ,31.738766,34.994337,0,,2610
10995,5352,שדרות לוי אשכול/חזון אי''ש, רחוב:שדרות לוי אשכול  עיר: בית שמש רציף:   קומה:  ,31.737290,34.996505,0,,2610
10996,5353,שדרות לוי אשכול/חזון אי''ש, רחוב:שדרות לוי אשכול  עיר: בית שמש רציף:   קומה:  ,31.737256,34.996723,0,,2610
10997,5354,אור שמח/שפת אמת, רחוב:אור שמח 18 עיר: בית שמש רציף:   קומה:  ,31.739751,34.995025,0,,2610
10998,5355,אור שמח - ת''ת תורת עולם, רחוב:אור שמח 21 עיר: בית שמש רציף:   קומה:  ,31.739611,34.994980,0,,2610
10999,5356,רש''י / בן זאב, רחוב:רש''י  עיר: בית שמש רציף:   קומה:  ,31.742170,34.992920,0,,2610
11000,5357,יצחק רבין/הגולן, רחוב:דרך יצחק רבין 23 עיר: בית שמש רציף:   קומה:  ,31.743646,34.993455,0,,2610
11001,5358,רבין / התבור, רחוב:דרך יצחק רבין 25 עיר: בית שמש רציף:   קומה:  ,31.743278,34.993425,0,,2610
11002,5359,בית ישראל/שפת אמת, רחוב:שפת אמת 3 עיר: בית שמש רציף:   קומה:  ,31.741861,34.995169,0,,2610
11003,5360,שד.יהודה בן זאב/שפת אמת, רחוב:שדרות יהודה בן זאב 2 עיר: בית שמש רציף:   קומה:  ,31.742873,34.995249,0,,2610
11004,5361,שדרות יהודה בן זאב/שדרות לוי אשכול, רחוב:שדרות יהודה בן זאב 1 עיר: בית שמש רציף:   קומה:  ,31.742672,34.995620,0,,2610
11005,5364,מורדי הגטאות/הרב עוזיאל, רחוב:מורדי הגטאות 8 עיר: בית שמש רציף:   קומה:  ,31.747897,34.991497,0,,2610
11006,5365,מורדי הגטאות/הרב עוזיאל, רחוב:מורדי הגטאות 9 עיר: בית שמש רציף:   קומה:  ,31.748033,34.991946,0,,2610
11007,5366,מועצה דתית, רחוב:הרצל 12 עיר: בית שמש רציף:   קומה:  ,31.749179,34.989068,0,,2610
11008,5367,בן צבי/הרצל, רחוב:בן צבי 30 עיר: בית שמש רציף:   קומה:  ,31.749007,34.990273,0,,2610
11009,5368,הרצל/הרב עוזיאל, רחוב:הרצל 30 עיר: בית שמש רציף:   קומה:  ,31.749116,34.992586,0,,2610
11010,5369,הרצל / בן צבי, רחוב:הרצל 31 עיר: בית שמש רציף:   קומה:  ,31.748941,34.991917,0,,2610
11011,5370,רמב''ם/ז'בוטינסקי, רחוב:רמב''ם 34 עיר: בית שמש רציף:   קומה:  ,31.752358,34.992144,0,,2610
11012,5371,רמב''ם/זבוטינסקי, רחוב:רמב''ם 29 עיר: בית שמש רציף:   קומה:  ,31.752272,34.992568,0,,2610
11013,5372,יצחק רבין/הר טוב, רחוב:דרך יצחק רבין 16 עיר: בית שמש רציף:   קומה:  ,31.745447,34.993561,0,,2610
11014,5373,התבור/הר טוב, רחוב:התבור 3 עיר: בית שמש רציף:   קומה:  ,31.746899,34.994683,0,,2610
11015,5374,דרך יצחק רבין/החרמון, רחוב:דרך יצחק רבין 9 עיר: בית שמש רציף:   קומה:  ,31.747772,34.994318,0,,2610
11016,5375,רבין / גלעד, רחוב:דרך יצחק רבין 3 עיר: בית שמש רציף:   קומה:  ,31.748142,34.995170,0,,2610
11017,5376,שוקניון, רחוב:הרצל 39 עיר: בית שמש רציף:   קומה:  ,31.748940,34.994542,0,,2610
11018,5377,שוקניון, רחוב:הרצל  עיר: בית שמש רציף:   קומה:  ,31.749117,34.994323,0,,2610
11019,5378,רמב''ם/הרצל, רחוב:רמב''ם 64 עיר: בית שמש רציף:   קומה:  ,31.749779,34.995912,0,,2610
11020,5379,רמב''ם/הרצל, רחוב:רמב''ם 55 עיר: בית שמש רציף:   קומה:  ,31.750180,34.995931,0,,2610
11021,5381,כיכר, רחוב:  עיר: צרעה רציף:   קומה:  ,31.761719,34.966412,0,,567
11022,5383,מסעף צרעה, רחוב:38  עיר: בית שמש רציף:   קומה:  ,31.755626,34.981644,0,,13308
11024,5385,ביאליק / המכתש, רחוב:ביאליק 17 עיר: בית שמש רציף:   קומה:  ,31.752408,34.983384,0,,2610
11025,5386,ביאליק / המכתש, רחוב:ביאליק 14 עיר: בית שמש רציף:   קומה:  ,31.752638,34.983108,0,,2610
11026,5387,העלייה/רמב''ם, רחוב:העלייה  עיר: בית שמש רציף:   קומה:  ,31.753543,34.986418,0,,2610
11027,5388,העלייה / רמב''ם, רחוב:העלייה  עיר: בית שמש רציף:   קומה:  ,31.753505,34.986261,0,,2610
11028,5389,צומת בית שמש צפון, רחוב:שדרות יגאל אלון 2 עיר: בית שמש רציף:   קומה:  ,31.756197,34.985749,0,,2610
11029,5390,יגאל אלון/ החרש, רחוב:שדרות יגאל אלון 1 עיר: בית שמש רציף:   קומה:  ,31.756360,34.985881,0,,2610
11030,5391,שד.יגאל אלון/החרש, רחוב:שדרות יגאל אלון 1 עיר: בית שמש רציף:   קומה:  ,31.756224,34.987672,0,,2610
11031,5392,העלייה/יגאל אלון, רחוב:העלייה  עיר: בית שמש רציף:   קומה:  ,31.755191,34.988516,0,,2610
11032,5393,העלייה/יגאל אלון, רחוב:העלייה  עיר: בית שמש רציף:   קומה:  ,31.755455,34.988560,0,,2610
11033,5394,רמב''ם/ארלוזורוב, רחוב:רמב''ם 15 עיר: בית שמש רציף:   קומה:  ,31.753431,34.989286,0,,2610
11034,5395,רמב''ם/ארלוזורוב, רחוב:רמב''ם 18 עיר: בית שמש רציף:   קומה:  ,31.753287,34.989446,0,,2610
11035,5396,יגאל אלון/העלייה, רחוב:שדרות יגאל אלון 8 עיר: בית שמש רציף:   קומה:  ,31.755910,34.989729,0,,2610
11037,5398,ת. רכבת בית שמש/החרש, רחוב:החרש  עיר: בית שמש רציף:   קומה:  ,31.756769,34.988527,0,,2610
11038,5400,משטרה, רחוב:3856  עיר: נחם רציף:   קומה:  ,31.762475,34.994225,0,,13306
11039,5401,איזור התעשיה נשר, רחוב:3856  עיר: נחם רציף:   קומה:  ,31.762131,34.995646,0,,809
11040,5402,משטרה, רחוב:38  עיר: מטה יהודה רציף:   קומה:  ,31.764147,34.995634,0,,1801
11041,5403,מרכז גניר, רחוב:התעשייה 7 עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.772218,34.996390,0,,1701
11042,5404,מרכז גניר, רחוב:התעשייה 6 עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.772217,34.996529,0,,1701
11043,5405,מאפיות אנגל, רחוב:המלאכה 4 עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.774284,34.995343,0,,1701
11044,5406,מאפיות אנגל, רחוב:המלאכה 23 עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.774219,34.995483,0,,1701
11045,5407,מסעף צלפון/למערב, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.811641,34.931877,0,,12847
11046,5408,מסעף צלפון/למזרח, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.811096,34.932819,0,,12846
11047,5409,מסעף הראל/למזרח, רחוב:44  עיר: הראל רציף:   קומה:  ,31.808114,34.944255,0,,12844
11048,5410,מסעף הראל/למערב, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.808892,34.943582,0,,12845
11049,5411,צומת כפר אוריה, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.801341,34.952429,0,,12842
11050,5412,מסעף כפר אוריה למערב, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.801751,34.951108,0,,12843
11051,5413,מסעף תרום/תעוז למזרח, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.795543,34.976264,0,,12841
11052,5414,מסעף תעוז/תרום למערב, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.795634,34.976481,0,,12840
11053,5415,מועדון נוער, רחוב:  עיר: זנוח רציף:   קומה:  ,31.731456,34.998450,0,,816
11054,5416,מקווה, רחוב:  עיר: זנוח רציף:   קומה:  ,31.731135,34.999798,0,,816
11055,5417,הרצוג / לוי אשכול, רחוב:שדרות הרב הרצוג 15 עיר: בית שמש רציף:   קומה:  ,31.735700,34.997112,0,,2610
11056,5418,רבי יוסי בן קיסמא / עקביא בן מהללאל, רחוב:רבי יוסי בן קיסמא 11 עיר: בית שמש רציף:   קומה:  ,31.735874,34.998122,0,,2610
11057,5419,רבי יוסי בן קיסמא / עקביא בן מהללאל, רחוב:רבי יוסי בן קיסמא 10 עיר: בית שמש רציף:   קומה:  ,31.735956,34.998245,0,,2610
11058,5420,גן שרון, רחוב:  עיר: זנוח רציף:   קומה:  ,31.733367,34.999653,0,,816
11059,5421,הרצוג / בן מהלל, רחוב:שדרות הרב הרצוג  עיר: מטה יהודה רציף:   קומה:  ,31.735303,34.999054,0,,1801
11060,5422,הרצוג / בן מהלל, רחוב:שדרות הרב הרצוג 9 עיר: בית שמש רציף:   קומה:  ,31.735436,34.998625,0,,2610
11061,5423,שדרות לוי אשכול/רבי יוסי, רחוב:רבי יוסי בן קיסמא 27 עיר: בית שמש רציף:   קומה:  ,31.737083,34.997212,0,,2610
11062,5424,שד.לוי אשכול/רבי יוסי בן קיסמא, רחוב:רבי יוסי בן קיסמא  עיר: בית שמש רציף:   קומה:  ,31.737534,34.997423,0,,2610
11065,5427,כביש 3855/הרצוג, רחוב:3855  עיר: מטה יהודה רציף:   קומה:  ,31.739217,35.002554,0,,1801
11066,5428,הגלעד/סיני, רחוב:הגלעד 15 עיר: בית שמש רציף:   קומה:  ,31.747342,34.997546,0,,2610
11067,5429,הגלעד/מצדה, רחוב:הגלעד 15 עיר: בית שמש רציף:   קומה:  ,31.747438,34.997541,0,,2610
11068,5430,בן איש חי ג, רחוב:בן איש חי  עיר: בית שמש רציף:   קומה:  ,31.744753,34.998183,0,,2610
11069,5431,בן איש חי ז, רחוב:בן איש חי  עיר: בית שמש רציף:   קומה:  ,31.743400,34.999541,0,,2610
11070,5432,שד. לוי אשכול/הגלעד, רחוב:שדרות לוי אשכול  עיר: בית שמש רציף:   קומה:  ,31.747626,34.999031,0,,2610
11071,5433,שדרות לוי אשכול/הגלעד, רחוב:שדרות לוי אשכול  עיר: בית שמש רציף:   קומה:  ,31.747767,34.998841,0,,2610
11072,5434,כביש 3855/רבי יוסף קארו, רחוב:3855  עיר: מטה יהודה רציף:   קומה:  ,31.745655,35.001658,0,,1801
11073,5435,כביש 3855/רבי יוסף קארו, רחוב:3855  עיר: מטה יהודה רציף:   קומה:  ,31.746197,35.002249,0,,1801
11074,5436,מחסיה, רחוב:3855  עיר: מטה יהודה רציף:   קומה:  ,31.746711,35.002367,0,,13284
11075,5437,מחסיה/יציאה, רחוב:  עיר: מחסיה רציף:   קומה:  ,31.748104,35.003813,0,,776
11076,5438,מחסיה/דואר, רחוב:  עיר: מחסיה רציף:   קומה:  ,31.748014,35.006287,0,,776
11077,5439,מחסיה/דרום, רחוב:  עיר: מחסיה רציף:   קומה:  ,31.746542,35.008086,0,,776
11079,5442,צומת הרטוב, רחוב:התעשייה  עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.768824,34.996836,0,,1701
11080,5443,צומת הרטוב, רחוב:38  עיר: מטה יהודה רציף:   קומה:  ,31.767317,34.997491,0,,13305
11081,5444,צומת הרטוב, רחוב:38  עיר: מטה יהודה רציף:   קומה:  ,31.767139,34.997717,0,,13304
11082,5445,מועצה אזורית, רחוב:3856  עיר: נחם רציף:   קומה:  ,31.764975,34.998979,0,,809
11083,5446,נחם ב, רחוב:הגפן  עיר: נחם רציף:   קומה:  ,31.767073,35.005013,0,,809
11084,5447,נחם ג, רחוב:התאנה  עיר: נחם רציף:   קומה:  ,31.766459,35.002721,0,,809
11085,5448,נחם א, רחוב:התאנה  עיר: נחם רציף:   קומה:  ,31.767142,35.001499,0,,809
11086,5449,עוף ירושלים, רחוב:המלאכה 3 עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.771125,34.998157,0,,1701
11087,5450,עוף ירושלים, רחוב:המלאכה  עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.771593,34.998876,0,,1701
11088,5451,חברת חשמל, רחוב:המלאכה 4 עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.774869,34.998349,0,,1701
11089,5452,חברת חשמל, רחוב:המלאכה  עיר: מפעלי נחם הר טוב רציף:   קומה:  ,31.774021,34.999652,0,,1701
11090,5453,צומת שמשון, רחוב:יציאה לכביש 38  עיר: מטה יהודה רציף:   קומה:  ,31.775353,35.004210,0,,1801
11091,5454,צומת שמשון, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.776629,35.004351,0,,12826
11092,5455,צומת שמשון, רחוב:44  עיר: מטה יהודה רציף:   קומה:  ,31.776302,35.004395,0,,1801
11093,5456,צומת אשתאול, רחוב:38  עיר: אשתאול רציף:   קומה:  ,31.777647,35.010432,0,,13303
11094,5457,צומת אשתאול, רחוב:יציאה לכביש 38  עיר: מטה יהודה רציף:   קומה:  ,31.777303,35.011548,0,,13302
11095,5458,צרכניה, רחוב:נחל מקנה  עיר: אשתאול רציף:   קומה:  ,31.779984,35.011292,0,,740
11096,5459,מורד הרוזמרין/מבוא היערה, רחוב:מבוא היערה  עיר: נס הרים רציף:   קומה:  ,31.744763,35.057206,0,,825
11097,5460,מורד הרוזמרין/מעלה הקטלב, רחוב:מורד הרוזמרין  עיר: נס הרים רציף:   קומה:  ,31.745775,35.057218,0,,825
11098,5461,רוזמרין/דרך המרווה, רחוב:מורד הרוזמרין  עיר: נס הרים רציף:   קומה:  ,31.746734,35.056215,0,,825
11099,5462,לבנה/מעלה הקטלב, רחוב:לבנה  עיר: נס הרים רציף:   קומה:  ,31.746723,35.058142,0,,825
11102,5465,דרך חלמית/לבנה, רחוב:לבנה  עיר: נס הרים רציף:   קומה:  ,31.745543,35.060114,0,,825
11103,5466,לבונה/דרך חלמית, רחוב:לבנה  עיר: נס הרים רציף:   קומה:  ,31.744910,35.061857,0,,825
11104,5467,כסלון ג, רחוב:  עיר: כסלון רציף:   קומה:  ,31.772446,35.047010,0,,859
11105,5468,כסלון ב, רחוב:  עיר: כסלון רציף:   קומה:  ,31.771856,35.048493,0,,859
11106,5469,כסלון ב, רחוב:  עיר: כסלון רציף:   קומה:  ,31.771917,35.048340,0,,859
11107,5470,כסלון א, רחוב:  עיר: כסלון רציף:   קומה:  ,31.772287,35.049859,0,,859
11108,5471,כסלון ד, רחוב:  עיר: כסלון רציף:   קומה:  ,31.774069,35.046191,0,,859
11109,5472,כסלון ד, רחוב:  עיר: כסלון רציף:   קומה:  ,31.774264,35.047339,0,,859
11110,5473,קופת חולים כללית, רחוב:  עיר: כסלון רציף:   קומה:  ,31.775770,35.048970,0,,859
11111,5474,מזכירות, רחוב:  עיר: כסלון רציף:   קומה:  ,31.776022,35.048883,0,,859
11112,5475,כסלון א, רחוב:  עיר: כסלון רציף:   קומה:  ,31.772174,35.050353,0,,859
11113,5476,כסלון ו, רחוב:  עיר: כסלון רציף:   קומה:  ,31.771493,35.053087,0,,859
11114,5477,כסלון ה, רחוב:  עיר: כסלון רציף:   קומה:  ,31.774406,35.050442,0,,859
11115,5478,מלבר ב, רחוב:מלבר  עיר: מסילת ציון רציף:   קומה:  ,31.803247,35.014478,0,,742
11116,5479,מלבר ג, רחוב:מלבר  עיר: מסילת ציון רציף:   קומה:  ,31.802426,35.012515,0,,742
11117,5480,מלבר/סמטת מאלה, רחוב:מלבר  עיר: מסילת ציון רציף:   קומה:  ,31.803900,35.013144,0,,742
11118,5481,קוצין/קרלה, רחוב:קרלה  עיר: מסילת ציון רציף:   קומה:  ,31.803042,35.011580,0,,742
11119,5482,מסעף מסילת ציון, רחוב:38  עיר: מסילת ציון רציף:   קומה:  ,31.798380,35.014447,0,,13301
11120,5483,מסעף מסילת ציון, רחוב:38  עיר: מסילת ציון רציף:   קומה:  ,31.798082,35.014792,0,,13300
11123,5486,בית מאיר א, רחוב:האורן  עיר: בית מאיר רציף:   קומה:  ,31.791716,35.037870,0,,751
11124,5487,ישיבת הרי יהודה, רחוב:האורן  עיר: בית מאיר רציף:   קומה:  ,31.793324,35.037437,0,,751
11125,5488,אלון ב, רחוב:האלון  עיר: מטע רציף:   קומה:  ,31.719990,35.062599,0,,822
11126,5489,הזית א, רחוב:הזית  עיר: מטע רציף:   קומה:  ,31.721006,35.062384,0,,822
11127,5490,הזית ב, רחוב:הזית  עיר: מטע רציף:   קומה:  ,31.721591,35.066559,0,,822
11128,5491,הרימון/התמר, רחוב:הרימון  עיר: בר גיורא רציף:   קומה:  ,31.728501,35.072290,0,,823
11129,5492,התמר/הקטלב, רחוב:התמר  עיר: בר גיורא רציף:   קומה:  ,31.730586,35.072871,0,,823
11130,5493,הגפן/התמר, רחוב:הגפן  עיר: בר גיורא רציף:   קומה:  ,31.731683,35.074210,0,,823
11131,5494,צומת נס הרים, רחוב:3866  עיר: מטה יהודה רציף:   קומה:  ,31.733300,35.074561,0,,13279
11132,5495,הגפן/הרימון, רחוב:הרימון  עיר: בר גיורא רציף:   קומה:  ,31.729681,35.074659,0,,823
11133,5496,צומת נס הרים, רחוב:386  עיר: בר גיורא רציף:   קומה:  ,31.732471,35.074873,0,,13282
11134,5497,נס הרים, רחוב:לבנה  עיר: נס הרים רציף:   קומה:  ,31.744320,35.063043,0,,825
11135,5498,מסעף צור הדסה, רחוב:375  עיר: מטה יהודה רציף:   קומה:  ,31.722368,35.091089,0,,13324
11136,5499,צומת צור הדסה, רחוב:375  עיר: מטה יהודה רציף:   קומה:  ,31.722695,35.093748,0,,13323
11137,5500,מסעף כסלון, רחוב:  עיר: רמת רזיאל רציף:   קומה:  ,31.775959,35.066181,0,,460
11139,5502,מסעף רמת רזיאל, רחוב:395  עיר: רמת רזיאל רציף:   קומה:  ,31.773465,35.078068,0,,13268
11140,5503,מסעף רמת רזיאל, רחוב:395  עיר: רמת רזיאל רציף:   קומה:  ,31.773042,35.078352,0,,13267
11141,5504,מסעף איתנים, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.775929,35.094498,0,,13266
11142,5505,מסעף איתנים, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.775710,35.095143,0,,13265
11143,5506,מבוא ביתר א, רחוב:המעיין  עיר: מבוא ביתר רציף:   קומה:  ,31.721819,35.103188,0,,771
11144,5507,צרכניה, רחוב:  עיר: מבוא ביתר רציף:   קומה:  ,31.723168,35.106037,0,,771
11145,5508,מכון טיהור שפכים, רחוב:386  עיר: ירושלים רציף:   קומה:  ,31.757566,35.104486,0,,13280
11146,5509,מכון טיהור שפכים, רחוב:386  עיר: ירושלים רציף:   קומה:  ,31.757191,35.104800,0,,13281
11147,5510,בית חולים, רחוב:  עיר: איתנים רציף:   קומה:  ,31.778627,35.096161,0,,886
11148,5511,איילת חן/מרבד הקסמים, רחוב:מרבד הקסמים  עיר: גבעת יערים רציף:   קומה:  ,31.784619,35.097851,0,,787
11149,5512,בית חולים לילדים, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.780336,35.101208,0,,13264
11150,5513,בית חולים לילדים, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.780237,35.101860,0,,13263
11151,5514,איילת חן/מרבד הקסמים, רחוב:איילת חן  עיר: גבעת יערים רציף:   קומה:  ,31.783957,35.101616,0,,787
11152,5515,מסעף גבעת יערים, רחוב:  עיר: מטה יהודה רציף:   קומה:  ,31.783034,35.107710,0,,1801
11153,5516,מסעף גבעת יערים, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.782508,35.108670,0,,13262
11154,5517,מסעף צובה, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.784179,35.114079,0,,13261
11155,5518,מסעף צובה, רחוב:395  עיר: מטה יהודה רציף:   קומה:  ,31.783659,35.115038,0,,13260
11156,5519,קיבוץ צובה, רחוב:  עיר: צובה רציף:   קומה:  ,31.783427,35.118689,0,,465
11157,5520,החרוב/הפסגה, רחוב:  עיר: שורש רציף:   קומה:  ,31.796489,35.065433,0,,456
11158,5521,החרוב/הלוטם, רחוב:  עיר: שורש רציף:   קומה:  ,31.797895,35.063305,0,,456
